Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
17,unknown,13,0,4,1,0,0.8235,0.0,0.8235,0.0196,0.8431,100.082,100.42,100.011,100.07,200.49,0,0,0.8452,1.0,-,,
18,sat,14,0,4,0,0,0.7843,0.0,0.7843,0,0.7843,31.759,32.12,0,0.0,32.12,1,1,0.8452,1.0,-,[40.  2. 10.  9.  1.  0.  0.  0.  0.  9.  3. 41. 30.],[40.  2. 10.  9.  1.  0.  0.  0.  1.  9.  3. 41. 30.]
19,sat,15,0,4,0,0,0.8627,0.0,0.8627,0,0.8627,8.97,9.17,0,0.0,9.17,1,1,0.8452,1.0,-,[87.  5.  0. 10.  3.  0.  0.  1.  1. 13. 16. 54. 37.],[87.  5.  0. 10.  3.  0.  0.  1.  0. 13. 16. 54. 37.]
20,sat,16,0,4,0,0,0.7843,0.0,0.7843,0,0.7843,87.511,88.02,0,0.0,88.02,1,1,0.8452,1.0,-,[29.  6.  9. 11.  6. 10.  0.  2.  0. 14.  0. 90. 29.],[29.  6.  9. 11.  6. 10.  0.  2.  1. 14.  0. 90. 29.]
21,sat,17,0,4,0,0,0.8431,0.0,0.8431,0,0.8431,16.704,17.05,0,0.0,17.05,1,1,0.8452,1.0,-,[63.  4.  7. 11.  6. 11.  5.  2.  1. 10. 11. 70. 19.],[63.  4.  7. 11.  6. 11.  5.  2.  0. 10. 11. 70. 19.]
22,sat,18,0,4,0,0,0.8235,0.0,0.8235,0,0.8235,13.347,13.7,0,0.0,13.7,1,1,0.8452,1.0,-,[59.  3. 15. 12.  6.  3.  5.  4.  1. 10.  6. 69. 15.],[59.  3. 15. 12.  6.  3.  5.  4.  0. 10.  6. 69. 15.]
23,sat,19,0,4,0,0,0.8431,0.0,0.8431,0,0.8431,6.879,7.37,0,0.0,7.37,1,1,0.8452,1.0,-,[37.  6. 15. 13.  0. 11.  5.  2.  0.  8.  7. 61. 19.],[37.  6. 15. 13.  0. 11.  5.  2.  1.  8.  7. 61. 19.]
24,unknown,19,0,5,1,0,0.8039,0.0,0.8039,0.0,0.8039,100.067,100.28,100.077,100.14,200.42,0,0,0.8452,1.0,-,,
25,unknown,19,0,6,1,0,0.6471,0.0,0.6471,0.0588,0.7059,100.088,101.06,100.037,100.13,201.19,0,0,0.8452,1.0,-,,
1,unknown,0,0,1,1,0,0.7059,0.0,0.7059,0.0392,0.7451,100.028,100.53,100.049,100.12,200.65,0,0,0.8452,1.0,-,,
2,sat,1,0,1,0,0,0.8627,0.0,0.8627,0,0.8627,5.373,5.58,0,0.0,5.58,1,1,0.8452,1.0,-,[80.  1.  7.  1.  0.  4.  5.  4.  1. 17.  9. 66. 35.],[80.  1.  7.  1.  0.  4.  5.  4.  0. 17.  9. 66. 35.]
3,unknown,1,0,2,1,0,0.6863,0.0,0.6863,0.0196,0.7059,100.167,100.66,100.082,100.17,200.83,0,0,0.8452,1.0,-,,
4,unknown,1,0,3,1,0,0.6863,0.0,0.6863,0.0,0.6863,100.08,100.45,100.138,100.23,200.68,0,0,0.8452,1.0,-,,
5,sat,2,0,3,0,0,0.8627,0.0,0.8627,0,0.8627,3.337,3.55,0,0.0,3.55,1,1,0.8452,1.0,-,[92.  4.  5.  4.  2. 10.  4.  3.  1. 18.  5. 52. 40.],[92.  4.  5.  4.  2. 10.  4.  3.  0. 18.  5. 52. 40.]
6,sat,3,0,3,0,0,0.8431,0.0,0.8431,0,0.8431,8.41,8.87,0,0.0,8.87,1,1,0.8452,1.0,-,[98.  3.  7.  2.  6.  0.  5.  3.  1.  0. 14. 90. 19.],[98.  3.  7.  2.  6.  0.  5.  3.  0.  0. 14. 90. 19.]
7,sat,4,0,3,0,0,0.7647,0.0,0.7647,0,0.7647,57.994,58.6,0,0.0,58.6,1,1,0.8452,1.0,-,[79.  0.  2. 13.  0.  9.  1.  0.  1.  0. 16. 31.  7.],[79.  0.  2. 13.  0.  9.  1.  0.  0.  0. 16. 31.  7.]
8,sat,5,0,3,0,0,0.8235,0.0,0.8235,0,0.8235,13.636,13.99,0,0.0,13.99,1,1,0.8452,1.0,-,[64.  0. 10.  2.  6.  6.  2.  1.  0. 14. 10. 30. 40.],[64.  0. 10.  2.  6.  6.  2.  1.  1. 14. 10. 30. 40.]
9,sat,6,0,3,0,0,0.6667,0.0,0.6667,0,0.6667,24.714,25.22,0,0.0,25.22,1,1,0.8452,1.0,-,[10.  6. 11. 11.  0.  3.  0.  1.  0.  0.  0. 90.  1.],[10.  6. 11. 11.  0.  3.  0.  1.  1.  0.  0. 90.  1.]
10,sat,7,0,3,0,0,0.8039,0.0,0.8039,0,0.8039,10.728,10.95,0,0.0,10.95,1,1,0.8452,1.0,-,[30.  5.  2.  7.  4. 11.  0.  1.  0. 10.  7. 22. 40.],[30.  5.  2.  7.  4. 11.  0.  1.  1. 10.  7. 22. 40.]
11,sat,8,0,3,0,0,0.8824,0.0,0.8824,0,0.8824,1.201,1.41,0,0.0,1.41,1,1,0.8452,1.0,-,[100.   6.  11.  10.   3.   0.   0.   3.   1.  19.   9.  96.  40.],[100.   6.  11.  10.   3.   0.   0.   3.   0.  19.   9.  96.  40.]
12,sat,9,0,3,0,0,0.8431,0.0,0.8431,0,0.8431,4.481,4.82,0,0.0,4.82,1,1,0.8452,1.0,-,[59.  3.  9.  2.  0. 10.  0.  4.  0. 16. 10. 90. 29.],[59.  3.  9.  2.  0. 10.  0.  4.  1. 16. 10. 90. 29.]
13,unknown,9,0,4,1,0,0.7059,0.0,0.7059,0.0,0.7059,100.076,100.45,100.061,100.14,200.59,0,0,0.8452,1.0,-,,
14,sat,10,0,4,0,0,0.8235,0.0,0.8235,0,0.8235,25.66,26.26,0,0.0,26.26,1,1,0.8452,1.0,-,[87.  6.  8.  5.  6. 13.  0.  0.  1.  1.  0. 70. 40.],[87.  6.  8.  5.  6. 13.  0.  0.  0.  1.  0. 70. 40.]
15,sat,11,0,4,0,0,0.8627,0.0,0.8627,0,0.8627,5.433,5.64,0,0.0,5.64,1,1,0.8452,1.0,-,[100.   5.  13.  12.   0.  10.   5.   4.   1.   0.   9.  41.  36.],[100.   5.  13.  12.   0.  10.   5.   4.   0.   0.   9.  41.  36.]
16,sat,12,0,4,1,1,0.7255,0.0,0.7255,0.098,0.8235,100.039,100.91,12.901,12.96,113.87,1,1,0.8452,1.0,-,[28.  6.  0. 11.  0. 10.  5.  1.  0.  5.  1. 74.  0.],[28.  6.  0. 11.  0. 10.  5.  1.  1.  5.  1. 74.  0.]
17,sat,13,0,4,0,0,0.8824,0.0,0.8824,0,0.8824,0.489,0.69,0,0.0,0.69,1,1,0.8452,1.0,-,[80.  6. 10. 11.  0. 10.  0.  0.  1.  8.  0. 91. 20.],[80.  6. 10. 11.  0. 10.  0.  0.  0.  8.  0. 91. 20.]
18,sat,14,0,4,1,1,0.7647,0.0,0.7647,0.0196,0.7843,100.095,100.45,16.031,16.1,116.55,1,1,0.8452,1.0,-,[100.   6.   7.  16.   5.  10.   0.   2.   1.   0.   9.   3.  39.],[100.   6.   7.  16.   5.  10.   0.   2.   0.   0.   9.   3.  39.]
19,sat,15,0,4,0,0,0.8824,0.0,0.8824,0,0.8824,5.16,5.35,0,0.0,5.35,1,1,0.8452,1.0,-,[99.  0. 10.  3.  6. 10.  0.  0.  0.  0. 11. 91. 30.],[99.  0. 10.  3.  6. 10.  0.  0.  1.  0. 11. 91. 30.]
20,sat,16,0,4,0,0,0.7843,0.0,0.7843,0,0.7843,23.646,23.99,0,0.0,23.99,1,1,0.8452,1.0,-,[60.  6.  9. 14.  0.  9.  1.  2.  1.  0. 10. 41. 40.],[60.  6.  9. 14.  0.  9.  1.  2.  0.  0. 10. 41. 40.]
21,sat,17,0,4,0,0,0.7647,0.0,0.7647,0,0.7647,82.738,83.47,0,0.0,83.47,1,1,0.8452,1.0,-,[80.  6.  4. 11.  6. 12.  4.  4.  1.  1.  0. 28. 29.],[80.  6.  4. 11.  6. 12.  4.  4.  0.  1.  0. 28. 29.]
22,sat,18,0,4,0,0,0.8235,0.0,0.8235,0,0.8235,15.463,15.67,0,0.0,15.67,1,1,0.8452,1.0,-,[98.  6. 15.  9.  4. 11.  5.  2.  0. 10. 15. 45. 17.],[98.  6. 15.  9.  4. 11.  5.  2.  1. 10. 15. 45. 17.]
23,sat,19,0,4,0,0,0.7647,0.0,0.7647,0,0.7647,31.362,31.72,0,0.0,31.72,1,1,0.8452,1.0,-,[20.  6.  9. 11.  4.  0.  5.  3.  0.  9. 17. 51. 40.],[20.  6.  9. 11.  4.  0.  5.  3.  1.  9. 17. 51. 40.]
24,unknown,19,0,5,1,0,0.7255,0.0,0.7255,0.0196,0.7451,100.045,100.55,100.068,100.15,200.69,0,0,0.8452,1.0,-,,
25,unknown,19,0,6,1,0,0.5882,0.0,0.5882,0.098,0.6863,100.11,101.02,100.027,100.12,201.13,0,0,0.8452,1.0,-,,
26,sat,20,0,6,0,0,0.8627,0.0,0.8627,0,0.8627,4.757,4.96,0,0.0,4.96,1,1,0.8452,1.0,-,[100.   6.  10.  11.   0.   0.   4.   3.   0.  19.  12.  91.  40.],[100.   6.  10.  11.   0.   0.   4.   3.   1.  19.  12.  91.  40.]
27,unknown,20,0,7,1,0,0.7255,0.0,0.7255,0.0392,0.7647,100.097,100.59,100.185,100.26,200.84,0,0,0.8452,1.0,-,,
1,unknown,0,0,1,1,0,0.549,0.0,0.549,0.1373,0.6863,100.012,101.4,100.064,100.15,201.55,0,0,0.8452,1.0,-,,
2,sat,1,0,1,0,0,0.7059,0.0,0.7059,0,0.7059,17.297,18.03,0,0.0,18.03,1,1,0.8452,1.0,-,[40.  6. 14.  9.  0.  0.  5.  3.  1.  0.  9. 11. 29.],[40.  6. 14.  9.  0.  0.  5.  3.  0.  0.  9. 11. 29.]
3,sat,2,0,1,1,1,0.7647,0.0,0.7647,0.0392,0.8039,100.039,100.51,51.897,51.96,152.47,1,1,0.8452,1.0,-,[100.   4.  10.   4.   0.  13.   5.   1.   1.   7.   9.  21.   0.],[100.   4.  10.   4.   0.  13.   5.   1.   0.   7.   9.  21.   0.]
4,sat,3,0,1,0,0,0.8824,0.0,0.8824,0,0.8824,5.779,5.96,0,0.0,5.96,1,1,0.8452,1.0,-,[99.  5. 10. 11.  6. 12.  3.  0.  1.  0. 10. 91. 20.],[99.  5. 10. 11.  6. 12.  3.  0.  0.  0. 10. 91. 20.]
5,unknown,3,0,2,1,0,0.7059,0.0,0.7059,0.0196,0.7255,100.017,100.39,100.107,100.18,200.57,0,0,0.8452,1.0,-,,
6,sat,4,0,2,0,0,0.7843,0.0,0.7843,0,0.7843,26.399,27.24,0,0.0,27.24,1,1,0.8452,1.0,-,[ 79.   3.  12.  11.   4.  10.   4.   2.   1.  11.  10. 100.   9.],[ 79.   3.  12.  11.   4.  10.   4.   2.   0.  11.  10. 100.   9.]
7,sat,5,0,2,1,1,0.8039,0.0,0.8039,0.0196,0.8235,100.01,100.35,6.98,7.04,107.38,1,1,0.8452,1.0,-,[58.  2. 13. 11.  1.  0.  4.  2.  1.  0.  0. 61. 40.],[58.  2. 13. 11.  1.  0.  4.  2.  0.  0.  0. 61. 40.]
8,sat,6,0,2,0,0,0.8627,0.0,0.8627,0,0.8627,22.805,23.02,0,0.0,23.02,1,1,0.8452,1.0,-,[72.  0. 10. 10.  6. 13.  3.  3.  0.  0.  9. 83. 40.],[72.  0. 10. 10.  6. 13.  3.  3.  1.  0.  9. 83. 40.]
9,sat,7,0,2,1,1,0.8039,0.0,0.8039,0.0392,0.8431,100.028,100.52,6.18,6.24,106.76,1,1,0.8452,1.0,-,[89.  5. 15. 16.  6.  6.  3.  0.  1.  0. 10. 59.  1.],[89.  5. 15. 16.  6.  6.  3.  0.  0.  0. 10. 59.  1.]
10,sat,8,0,2,0,0,0.8431,0.0,0.8431,0,0.8431,6.132,6.45,0,0.0,6.45,1,1,0.8452,1.0,-,[99.  6.  0. 11.  2.  4.  3.  1.  0. 11. 19. 84. 15.],[99.  6.  0. 11.  2.  4.  3.  1.  1. 11. 19. 84. 15.]
11,sat,9,0,2,0,0,0.8431,0.0,0.8431,0,0.8431,33.978,34.32,0,0.0,34.32,1,1,0.8452,1.0,-,[58.  6.  9. 11.  0.  0.  3.  1.  0. 15. 10. 83. 39.],[58.  6.  9. 11.  0.  0.  3.  1.  1. 15. 10. 83. 39.]
12,sat,10,0,2,1,1,0.7255,0.0,0.7255,0.0588,0.7843,100.013,100.66,81.014,81.08,181.74,1,1,0.8452,1.0,-,[28.  6. 15. 11.  4. 10.  2.  4.  0. 10.  0. 38. 19.],[28.  6. 15. 11.  4. 10.  2.  4.  1. 10.  0. 38. 19.]
13,sat,11,0,2,0,0,0.8039,0.0,0.8039,0,0.8039,14.004,14.25,0,0.0,14.25,1,1,0.8452,1.0,-,[66.  6. 13. 13.  0.  7.  1.  4.  1.  0. 10. 48. 40.],[66.  6. 13. 13.  0.  7.  1.  4.  0.  0. 10. 48. 40.]
14,unknown,11,0,3,1,0,0.8039,0.0,0.8039,0.0,0.8039,100.047,100.26,100.048,100.11,200.37,0,0,0.8452,1.0,-,,
15,unknown,11,0,4,1,0,0.7059,0.0,0.7059,0.0784,0.7843,100.008,100.75,100.071,100.13,200.88,0,0,0.8452,1.0,-,,
16,sat,12,0,4,0,0,0.7059,0.0,0.7059,0,0.7059,22.846,23.33,0,0.0,23.33,1,1,0.8452,1.0,-,[10.  1.  0. 11.  6.  0.  0.  0.  1.  1.  0. 80. 20.],[10.  1.  0. 11.  6.  0.  0.  0.  0.  1.  0. 80. 20.]
17,sat,13,0,4,0,0,0.8431,0.0,0.8431,0,0.8431,21.847,22.05,0,0.0,22.05,1,1,0.8452,1.0,-,[89.  5. 13.  1.  5. 11.  0.  0.  0.  1.  0. 65.  0.],[89.  5. 13.  1.  5. 11.  0.  0.  1.  1.  0. 65.  0.]
18,sat,14,0,4,0,0,0.8235,0.0,0.8235,0,0.8235,2.837,3.42,0,0.0,3.42,1,1,0.8452,1.0,-,[43.  6.  6. 11.  3.  9.  2.  4.  0.  0. 10. 94. 21.],[43.  6.  6. 11.  3.  9.  2.  4.  1.  0. 10. 94. 21.]
19,unknown,14,0,5,1,0,0.549,0.0,0.549,0.1373,0.6863,100.021,101.3,100.018,100.1,201.4,0,0,0.8452,1.0,-,,
20,sat,15,0,5,0,0,0.8235,0.0,0.8235,0,0.8235,8.431,8.77,0,0.0,8.77,1,1,0.8452,1.0,-,[100.   2.   6.   6.   5.   9.   3.   3.   1.   1.   2.  56.  40.],[100.   2.   6.   6.   5.   9.   3.   3.   0.   1.   2.  56.  40.]
21,unknown,15,0,6,1,0,0.6275,0.0,0.6275,0.0784,0.7059,100.184,100.93,100.041,100.12,201.05,0,0,0.8452,1.0,-,,
